EstablecimientoCodigo;EstablecimientoGlosa;RegionCodigo;RegionGlosa;ComunaCodigo;ComunaGlosa;ServicioSaludCodigo;ServicioSaludGlosa;TipoEstablecimiento;DependenciaAdministrativa;NivelAtencion;TipoUrgencia;Latitud;Longitud;NivelComplejidad;Anio;SemanaEstadistica;OrdenCausa;Causa;NumTotal;NumMenor1Anio;Num1a4Anios;Num5a14Anios;Num15a64Anios;Num65oMas;FechaAtencionTexto;SexoPaciente;PrioridadTriage;CostoAtencionCLP
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-184.783;-703.126;Alta Complejidad;2024;30;3;Bronquitis/Bronquiolitis aguda;236;59;62;48;55;12;22-07-2024;M;C4;71625.0
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-184.783;-703.126;Alta Complejidad;2024;30;4;Crisis asmática;150;9;13;38;72;18;22-07-2024;M;C5;118248.0
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-184.783;-703.126;;2024;30;5;Insuficiencia respiratoria aguda;232;5;10;14;89;114;22-07-2024;F;C3;130776.0
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-184.783;-703.126;Alta Complejidad;2024;30;6;COVID-19 sospecha/confirmada;334;26;44;68;145;51;22.07.24;F;C2;111965.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;30;1;Influenza y neumonia;277;22;25;44;112;74;22-07-2024;F;C3;86325.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;30;2;Infeccion respiratoria aguda alta;106;6;12;21;59;8;22-07-2024;F;C4;97697.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;30;3;Bronquitis/Bronquiolitis aguda;116;28;35;20;27;6;22-07-2024;F;C1;111513.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;HOSPITALARIA (UEH);-330.245;-715.518;Alta Complejidad;2024;30;4;Crisis asmática;117;9;14;31;54;9;22-07-2024;M;C2;111140.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;30;5;Insuficiencia respiratoria aguda;200;6;10;10;71;103;22.07.24;F;C3;132896.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;30;6;COVID-19 sospecha/confirmada;239;18;32;47;105;37;22-07-2024;M;C3;68893.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;30;1;Influenza y neumonia;96;6;10;12;39;29;22-07-2024;F;C4;83730.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR)  ;-334.429;-705.477;Baja Complejidad;2024;30;2;Infeccion respiratoria aguda alta;101;8;12;17;39;25;22-07-2024;M;C2;76169.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;30;3;Bronquitis/Bronquiolitis aguda;101;28;32;16;21;4;22-07-2024;F;C4;84198.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;30;4;Crisis asmática;112;6;19;25;51;11;22-07-2024;F;C1;90443.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;30;5;Insuficiencia respiratoria aguda;51;1;5;2;15;28;22-07-2024;M;C2;115408.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;30;6;COVID-19 sospecha/confirmada;280;18;30;60;127;45;22.07.24;M;C2;107838.0
131622;SAPU Pudahuel Sur;13;Metropolitana;13126;Pudahuel;8;Servicio de Salud Metropolitano Occidente;Centro de Salud;Municipal;Primario;Ambulatoria (SAPU);-334.372;-707.766;Baja Complejidad;2024;30;1;Influenza y neumonia;200;17;13;22;91;57;22-07-2024;M;C2;148599.0
131622;SAPU Pudahuel Sur;13;Metropolitana;13126;Pudahuel;8;Servicio de Salud Metropolitano Occidente;Centro de Salud;Municipal;Primario;Ambulatoria (SAPU);-334.372;-707.766;Baja Complejidad;2024;30;2;Infeccion respiratoria aguda alta;47;5;9;10;16;7;22-07-2024;M;C2;104686.0
131622;SAPU Pudahuel Sur;13;Metropolitana;13126;Pudahuel;8;Servicio de Salud Metropolitano Occidente;Centro de Salud;Municipal;Primario;Ambulatoria (SAPU);-334.372;-707.766;Baja Complejidad;2024;30;3;Bronquitis/Bronquiolitis aguda;106;35;27;19;19;6;22-07-2024;F;C2;36194.0
131622;SAPU Pudahuel Sur;13;Metropolitana;13126;Pudahuel;8;Servicio de Salud Metropolitano Occidente;Centro de Salud;Municipal;Primario;Ambulatoria (SAPU);-334.372;-707.766;Baja Complejidad;2024;30;4;Crisis asmática;117;8;15;34;56;4;22-07-2024;M;C3;79786.0
131622;SAPU Pudahuel Sur;13;Metropolitana;13126;Pudahuel;8;Servicio de Salud Metropolitano Occidente;Centro de Salud;Municipal;Primario;Ambulatoria (SAPU);-334.372;-707.766;Baja Complejidad;2024;30;5;Insuficiencia respiratoria aguda;163;6;3;8;58;88;22-07-2024;M;C3;57347.0
131622;SAPU Pudahuel Sur;13;Metropolitana;13126;Pudahuel;8;Servicio de Salud Metropolitano Occidente;Centro de Salud;Municipal;Primario;Ambulatoria (SAPU);-334.372;-707.766;Baja Complejidad;2024;30;6;COVID-19 sospecha/confirmada;240;17;34;49;102;38;22.07.24;F;C3;41204.0
910333;Hospital Regional de Temuco;9;La Araucania;9101;Temuco;13;Servicio de Salud Araucania Sur;Hospital;Servicio de Salud;Terciario;Urgencia Hospitalaria Especializada;-387.397;-725.984;Alta Complejidad;2024;30;1;Influenza y neumonia;120;8;13;17;54;28;22-07-2024;F;C3;139669.0
910333;Hospital Regional de Temuco;9;La Araucania;9101;Temuco;13;Servicio de Salud Araucania Sur;Hospital;Servicio de Salud;Terciario;Urgencia Hospitalaria Especializada;-387.397;-725.984;Alta Complejidad;2024;30;2;Infeccion respiratoria aguda alta;110;4;13;21;52;20;22.07.24;M;C4;123464.0
910333;Hospital Regional de Temuco;9;La Araucania;9101;Temuco;13;Servicio de Salud Araucania Sur;Hospital;Servicio de Salud;Terciario;Urgencia Hospitalaria Especializada;-387.397;-725.984;Alta Complejidad;2024;30;3;Bronquitis/Bronquiolitis aguda;233;75;61;35;53;9;22-07-2024;F;C4;123074.0
910333;Hospital Regional de Temuco;9;La Araucania;9101;Temuco;13;Servicio de Salud Araucania Sur;Hospital;Servicio de Salud;Terciario;Urgencia Hospitalaria Especializada;-387.397;-725.984;Alta Complejidad;2024;30;4;Crisis asmática;158;7;20;48;67;16;22-07-2024;M;C3;75669.0
910333;Hospital Regional de Temuco;9;La Araucania;9101;Temuco;13;Servicio de Salud Araucania Sur;Hospital;Servicio de Salud;Terciario;Urgencia Hospitalaria Especializada;-387.397;-725.984;Alta Complejidad;2024;30;5;Insuficiencia respiratoria aguda;283;13;9;22;96;143;22.07.24;F;C2;39141.0
910333;Hospital Regional de Temuco;9;La Araucania;9101;Temuco;13;Servicio de Salud Araucania Sur;Hospital;Servicio de Salud;Terciario;Urgencia Hospitalaria Especializada;-387.397;-725.984;Alta Complejidad;2024;30;6;COVID-19 sospecha/confirmada;120;11;19;24;54;12;22.07.24;M;C3;133322.0
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-184.783;-703.126;Alta Complejidad;2024;31;1;Influenza y neumonia;278;26;26;35;123;68;29-07-2024;F;C3;85403.0
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-184.783;-703.126;Alta Complejidad;2024;31;2;Infeccion respiratoria aguda alta;169;12;27;27;74;29;29-07-2024;M;C3;106347.0
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-184.783;-703.126;Alta Complejidad;2024;31;3;Bronquitis/Bronquiolitis aguda;308;89;93;54;54;18;29.07.24;F;C4;108074.0
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-184.783;-703.126;Alta Complejidad;2024;31;4;Crisis asmática;272;12;23;92;122;23;29-07-2024;F;C2;110306.0
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-184.783;-703.126;Alta Complejidad;2024;31;5;Insuficiencia respiratoria aguda;288;8;15;18;99;148;29-07-2024;F;C2;67138.0
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;;-184.783;-703.126;Alta Complejidad;2024;31;6;COVID-19 sospecha/confirmada;141;15;15;25;63;23;29-07-2024;;C3;125188.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;31;1;Influenza y neumonia;103;12;13;8;46;24;29-07-2024;F;C3;103719.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;31;2;Infeccion respiratoria aguda alta;195;16;28;41;83;27;29-07-2024;F;C2;76924.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;31;3;Bronquitis/Bronquiolitis aguda;172;60;40;27;33;12;29-07-2024;M;C5;116338.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;31;4;Crisis asmática;239;10;24;59;117;29;29.07.24;F;C1;112649.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;31;5;Insuficiencia respiratoria aguda;197;5;5;7;79;101;29.07.24;F;C2;128885.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;31;6;COVID-19 sospecha/confirmada;162;13;18;27;78;26;29-07-2024;F;C5;61512.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;31;1;Influenza y neumonia;86;8;7;7;36;28;29-07-2024;F;C3;110599.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;31;2;Infeccion respiratoria aguda alta;70;3;12;12;31;12;29-07-2024;F;C2;108892.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;31;3;Bronquitis/Bronquiolitis agudaa;273;68;69;53;72;11;29-07-2024;M;C1;83097.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;31;4;Crisis asmática;160;7;17;45;73;18;29.07.24;M;C2;120526.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;31;5;Insuficiencia respiratoria aguda;48;2;1;4;23;18;29-07-2024;F;C3;116935.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;31;6;COVID-19 sospecha/confirmada;87;5;10;15;50;7;29-07-2024;F;C4;112393.0
131622;SAPU Pudahuel Sur;13;Metropolitana;13126;Pudahuel;8;Servicio de Salud Metropolitano Occidente;Centro de Salud;Municipal;Primario;Ambulatoria (SAPU);-334.372;-707.766;Baja Complejidad;2024;31;1;Influenza y neumonia;204;23;27;20;87;47;29-07-2024;F;C2;91398.0
131622;SAPU Pudahuel Sur;13;Metropolitana;13126;Pudahuel;8;Servicio de Salud Metropolitano Occidente;Centro de Salud;Municipal;Primario;Ambulatoria (SAPU);-334.372;-707.766;Baja Complejidad;2024;31;2;Infeccion respiratoria aguda alta;77;5;10;21;33;8;29-07-2024;M;C2;110047.0
131622;SAPU Pudahuel Sur;13;Metropolitana;13126;Pudahuel;8;Servicio de Salud Metropolitano Occidente;Centro de Salud;Municipal;Primario;Ambulatoria (SAPU);-334.372;-707.766;Baja Complejidad;2024;31;3;Bronquitis/Bronquiolitis aguda;89;27;23;17;16;6;29-07-2024;M;C2;93451.0
131622;SAPU Pudahuel Sur;13;Metropolitana;13126;Pudahuel;8;Servicio de Salud Metropolitano Occidente;Centro de Salud;Municipal;Primario;Ambulatoria (SAPU);-334.372;-707.766;Baja Complejidad;2024;31;4;Crisis asmática;133;9;17;26;65;16;29-07-2024;M;C3;95049.0
131622;SAPU Pudahuel Sur;13;Metropolitana;13126;Pudahuel;8;Servicio de Salud Metropolitano Occidente;Centro de Salud;Municipal;Primario;Ambulatoria (SAPU);-334.372;-707.766;Baja Complejidad;2024;31;5;Insuficiencia respiratoria aguda;171;2;9;18;50;92;29-07-2024;M;C4;143994.0
131622;SAPU Pudahuel Sur;13;Metropolitana;13126;Pudahuel;8;Servicio de Salud Metropolitano Occidente;Centro de Salud;Municipal;Primario;Ambulatoria (SAPU);-334.372;-707.766;Baja Complejidad;2024;31;6;COVID-19 sospecha/confirmada;89;11;10;18;40;10;29-07-2024;F;C1;148329.0
910333;Hospital Regional de Temuco;9;La Araucania;9101;Temuco;13;Servicio de Salud Araucania Sur;Hospital;Servicio de Salud;Terciario;Urgencia Hospitalaria Especializada;-387.397;-725.984;Alta Complejidad;2024;31;1;Influenza y neumonia;276;29;35;22;118;72;29-07-2024;F;C3;115500.0
910333;Hospital Regional de Temuco;9;La Araucania;9101;Temuco;13;Servicio de Salud Araucania Sur;Hospital;Servicio de Salud;Terciario;Urgencia Hospitalaria Especializada;-387.397;-725.984;Alta Complejidad;2024;31;2;Infeccion respiratoria aguda alta;158;11;27;40;59;21;29-07-2024;M;C3;67926.0
910333;Hospital Regional de Temuco;9;La Araucania;9101;Temuco;13;Servicio de Salud Araucania Sur;Hospital;Servicio de Salud;Terciario;Urgencia Hospitalaria Especializada;-387.397;-725.984;Alta Complejidad;2024;31;3;Bronquitis/Bronquiolitis aguda;214;64;52;39;47;12;29-07-2024;F;C3;84311.0
910333;Hospital Regional de Temuco;9;La Araucania;9101;Temuco;13;Servicio de Salud Araucania Sur;Hospital;Servicio de Salud;Terciario;Urgencia Hospitalaria Especializada;-387.397;-725.984;Alta Complejidad;2024;31;4;Crisis asmática;185;11;28;53;79;14;29.07.24;M;C5;110426.0
910333;Hospital Regional de Temuco;9;La Araucania;9101;Temuco;13;Servicio de Salud Araucania Sur;Hospital;Servicio de Salud;Terciario;Urgencia Hospitalaria Especializada;-387.397;-725.984;Alta Complejidad;2024;31;5;Insuficiencia respiratoria aguda;93;6;1;7;33;46;29.07.24;F;C4;122359.0
910333;Hospital Regional de Temuco;9;La Araucania;9101;Temuco;13;Servicio de Salud Araucania Sur;Hospital;Servicio de Salud;Terciario;Urgencia Hospitalaria Especializada;-387.397;-725.984;Alta Complejidad;2024;31;6;COVID-19 sospecha/confirmada;227;14;23;58;92;40;29-07-2024;F;C4;90138.0
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-184.783;-703.126;Alta Complejidad;2024;32;1;Influenza y neumonia;329;27;29;51;146;76;05-08-2024;M;C4;90591.0
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-184.783;-703.126;Alta Complejidad;2024;32;2;Infeccion respiratoria aguda alta;271;23;39;47;123;39;05-08-2024;M;C2;154836.0
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-184.783;-703.126;Alta Complejidad;2024;32;3;Bronquitis/Bronquiolitis aguda;94;26;21;19;22;6;05-08-2024;F;C4;119861.0
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-184.783;-703.126;Alta Complejidad;2024;32;4;Crisis asmática;251;10;21;82;119;19;05-08-2024;M;C5;61148.0
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-184.783;-703.126;Alta Complejidad;2024;32;5;Insuficiencia respiratoria aguda;194;4;11;17;73;89;05-08-2024;F;C2;113318.0
110901;Hospital Regional de Arica Dr. Juan Noe;15;Arica y Parinacota;15101;Arica;1;Servicio de Salud Arica;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-184.783;-703.126;Alta Complejidad;2024;32;6;COVID-19 sospecha/confirmada;319;17;43;64;150;45;05-08-2024;M;C3;91508.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;32;1;Influenza y neumonia;311;29;34;41;116;91;05-08-2024;F;C4;72806.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;32;2;Infeccion respiratoria aguda alta;119;9;16;24;48;22;05-08-2024;M;C2;66350.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;32;3;Bronquitis/Bronquiolitis aguda;296;97;71;57;60;11;05-08-2024;M;C3;128186.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;32;4;Crisis asmática;269;14;28;76;120;31;05-08-2024;M;C4;111169.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;32;5;Insuficiencia respiratoria aguda;99;5;5;9;38;42;05-08-2024;M;C4;114820.0
130215;Hospital Dr. Gustavo Fricke;5;Valparaiso;5109;Vina del Mar;5;Servicio de Salud Vina del Mar-Quillota;Hospital;Servicio de Salud;Terciario;Hospitalaria (UEH);-330.245;-715.518;Alta Complejidad;2024;32;6;COVID-19 sospecha/confirmada;314;21;41;57;141;54;05-08-2024;M;C3;95764.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;32;1;Influenza y neumonia;203;7;25;32;95;44;05-08-2024;F;C5;122549.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;32;2;Infeccion respiratoria aguda alta;167;11;20;37;78;21;05-08-2024;M;C3;86063.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;32;3;Bronquitis/Bronquiolitis aguda;257;74;70;52;48;13;05.08.24;M;C3;76541.0
131450;SAR La Reina  ;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;32;4;Crisis asmática;165;7;21;42;72;23;05-08-2024;F;C5;111088.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;32;5;Insuficiencia respiratoria aguda;172;3;11;12;63;83;05-08-2024;F;C4;52825.0
131450;SAR La Reina;13;Metropolitana;13115;La Reina;9;Servicio de Salud Metropolitano Oriente;Centro de Salud;Municipal;Primario;Ambulatoria (SAR);-334.429;-705.477;Baja Complejidad;2024;32;6;COVID-19 sospecha/confirmada;74;6;7;13;33;15;05-08-2024;F;C2;118975.0
131622;SAPU Pudahuel Sur;13;Metropolitana;13126;Pudahuel;8;Servicio de Salud Metropolitano Occidente;Centro de Salud;Municipal;Primario;Ambulatoria (SAPU);-334.372;-707.766;Baja Complejidad;2024;32;1;Influenza y neumonia;190;12;19;35;73;51;05-08-2024;M;C5;95831.0
